# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f          
       7.730085665260e+12       1.264977657642e-23       5.996116669849e-08       1.289178411757e+20       1.321021285718e+04       1.708934859098e-09       1.021160770423e+17       3.461869202492e-08       9.831843562451e+39       1.259150374470e+30       7.554902246819e+30       6.787966202135e+39       1.661980977340e+40       2.242509917638e-05       3.906173342730e-01 
       7.676351206812e+12       1.282749328753e-23       6.038135325070e-08       1.271317669816e+20       1.321021285718e+04       1.720897403112e-09       1.014062334085e+17       3.486102286906e-08       9.561302916662e+39       1.233074132838e+30       7.398444797029e+30       6.601183250570e+39       1.616248617586e+40       2.248620298890e-05       3.895558741294e-01 
       7.622990274888e+12       1.300770674071e-23       6.080335879233e-08       1.253704377026e+20       1.321021285718e+04       1.732943684933e-09       1.007013241395e+17       3.510505002910e-08       9.298206677465e+39       1.207537914377e+30       7.245227486264e+30       6.419539963812e+39       1.571774664973e+40       2.254730680142e-05       3.885001671575e-01 
       7.570000272977e+12       1.319045201269e-23       6.122900231276e-08       1.236335105136e+20       1.321021285718e+04       1.745074290728e-09       1.000013149349e+17       3.535078537927e-08       9.042349998785e+39       1.182530535534e+30       7.095183213206e+30       6.242894914850e+39       1.528524492191e+40       2.260841061394e-05       3.874501667097e-01 
       7.517378622619e+12       1.337576467300e-23       6.165828381199e-08       1.219206473393e+20       1.321021285718e+04       1.757289810763e-09       9.930617173280e+16       3.559824087688e-08       8.793533671249e+39       1.158041044361e+30       6.948246266167e+30       6.071110568290e+39       1.486464424764e+40       2.266951442647e-05       3.864058266417e-01 
       7.465122763276e+12       1.356368079088e-23       6.208938430063e-08       1.202315147883e+20       1.321021285718e+04       1.769590839438e-09       9.861586070784e+16       3.584742856298e-08       8.551563967086e+39       1.134058715718e+30       6.804352294306e+30       5.904053173269e+39       1.445561714829e+40       2.273061823899e-05       3.853671013053e-01 
       7.413230152210e+12       1.375423694229e-23       6.252412276808e-08       1.185657840879e+20       1.321021285718e+04       1.781977975314e-09       9.793034826995e+16       3.609836056288e-08       8.316252489288e+39       1.110573046575e+30       6.663438279451e+30       5.741592659315e+39       1.405784515638e+40       2.279172205152e-05       3.843339455418e-01 
       7.361698264360e+12       1.394747021707e-23       6.296249921434e-08       1.169231310204e+20       1.321021285718e+04       1.794451821141e-09       9.724960106250e+16       3.635104908678e-08       8.087416024926e+39       1.087573751416e+30       6.525442508497e+30       5.583602535079e+39       1.367101856762e+40       2.285282586405e-05       3.833063146755e-01 
       7.310524592214e+12       1.414341822614e-23       6.340269464999e-08       1.153032358600e+20       1.321021285718e+04       1.807012983889e-09       9.657358596078e+16       3.660550643035e-08       7.864876402499e+39       1.065050757730e+30       6.390304546380e+30       5.429959789843e+39       1.329483619980e+40       2.291392967657e-05       3.822841645072e-01 
       7.259706645694e+12       1.434211910878e-23       6.384652806446e-08       1.137057833105e+20       1.321021285717e+04       1.819662074777e-09       9.590227007028e+16       3.686174497532e-08       7.648460353213e+39       1.042994201602e+30       6.257965209611e+30       5.280544797749e+39       1.292900515826e+40       2.297503348910e-05       3.812674513079e-01 
       7.209241952030e+12       1.454361154012e-23       6.429399945773e-08       1.121304624439e+20       1.321021285717e+04       1.832399709300e-09       9.523562072520e+16       3.711977719010e-08       7.437999376073e+39       1.021394423392e+30       6.128366540352e+30       5.135241224658e+39       1.257324060788e+40       2.303613730163e-05       3.802561318126e-01 
       7.159128055640e+12       1.474793473862e-23       6.474328984041e-08       1.105769666398e+20       1.321021285717e+04       1.845226507265e-09       9.457360548679e+16       3.737961563039e-08       7.233329606686e+39       1.000241963507e+30       6.001451781040e+30       4.993935937569e+39       1.222726555126e+40       2.309724111416e-05       3.792501632142e-01 
       7.109362518014e+12       1.495512847375e-23       6.519621820189e-08       1.090449935260e+20       1.321021285717e+04       1.858143092816e-09       9.391619214179e+16       3.764127293976e-08       7.034291689680e+39       9.795275582543e+29       5.877165349526e+30       4.856518916540e+39       1.189081061308e+40       2.315834492669e-05       3.782495031572e-01 
       7.059942917591e+12       1.516523307366e-23       6.565278454218e-08       1.075342449193e+20       1.321021285717e+04       1.871150094465e-09       9.326334870088e+16       3.790476185029e-08       6.840730654631e+39       9.592421357887e+29       5.755452814732e+30       4.722883169020e+39       1.156361383037e+40       2.321944873922e-05       3.772541097321e-01 
       7.010866849644e+12       1.537828943309e-23       6.611298886128e-08       1.060444267679e+20       1.321021285717e+04       1.884248145127e-09       9.261504339710e+16       3.817009518320e-08       6.652495795399e+39       9.393768121362e+29       5.636260872817e+30       4.592924646551e+39       1.124542044852e+40       2.328055255176e-05       3.762639414695e-01 
       6.962131926160e+12       1.559433902131e-23       6.657501216978e-08       1.045752490936e+20       1.321021285717e+04       1.897437882142e-09       9.197124468430e+16       3.843728584943e-08       6.469440552792e+39       9.199228873048e+29       5.519537323829e+30       4.466542163749e+39       1.093598272298e+40       2.334165636429e-05       3.752789573339e-01 
       6.913735775730e+12       1.581342389020e-23       6.704067345709e-08       1.031264259358e+20       1.321021285717e+04       1.910719947317e-09       9.133192123565e+16       3.870634685033e-08       6.291422400456e+39       9.008718414741e+29       5.405231048845e+30       4.343637319531e+39       1.063505972629e+40       2.340276017682e-05       3.742991167186e-01 
       6.865676043426e+12       1.603558668241e-23       6.750997272320e-08       1.016976752958e+20       1.321021285717e+04       1.924094986949e-09       9.069704194205e+16       3.897729127824e-08       6.118302733902e+39       8.822153312640e+29       5.293291987584e+30       4.224114420490e+39       1.034241716057e+40       2.346386398936e-05       3.733243794399e-01 
       6.817950390691e+12       1.626087063969e-23       6.798290996812e-08       1.002887190816e+20       1.321021285717e+04       1.937563651857e-09       9.006657591067e+16       3.925013231714e-08       5.949946762588e+39       8.639451860807e+29       5.183671116484e+30       4.107880406397e+39       1.005782717503e+40       2.352496780190e-05       3.723547057316e-01 
       6.770556495225e+12       1.648931961128e-23       6.845948519185e-08       9.889928305420e+19       1.321021285717e+04       1.951126597420e-09       8.944049246343e+16       3.952488324331e-08       5.786223404976e+39       8.460534045386e+29       5.076320427232e+30       3.994844777737e+39       9.781068188635e+39       2.358607161443e-05       3.713900562394e-01 
       6.723492050868e+12       1.672097806248e-23       6.893787940498e-08       9.752909677383e+19       1.321021285717e+04       1.964784483602e-09       8.881876113547e+16       3.980155742596e-08       5.627005186469e+39       8.285321509558e+29       4.971192905735e+30       3.884919525252e+39       9.511924717520e+39       2.364717542697e-05       3.704303920159e-01 
       6.676754767496e+12       1.695589108326e-23       6.942173058633e-08       9.617789354759e+19       1.321021285717e+04       1.978537974987e-09       8.820135167375e+16       4.008016832790e-08       5.472168140157e+39       8.113737519227e+29       4.868242511536e+30       3.778019061415e+39       9.250187207252e+39       2.370827923951e-05       3.694756745153e-01 
       6.630342370900e+12       1.719410439706e-23       6.990740075707e-08       9.484541037740e+19       1.321021285717e+04       1.992387740812e-09       8.758823403550e+16       4.036072950614e-08       5.321591710305e+39       7.945706929413e+29       4.767424157648e+30       3.674060153791e+39       8.995651869658e+39       2.376938305205e-05       3.685258655880e-01 
       6.584252602681e+12       1.743566436971e-23       7.039670890663e-08       9.353138790888e+19       1.321021285717e+04       2.006334454998e-09       8.697937838679e+16       4.064325461263e-08       5.175158658479e+39       7.781156151343e+29       4.668693690806e+30       3.572961860235e+39       8.748120524161e+39       2.383048686459e-05       3.675809274757e-01 
       6.538483220140e+12       1.768061801841e-23       7.088965503499e-08       9.223557038080e+19       1.321021285717e+04       2.020378796183e-09       8.637475510108e+16       4.092775739487e-08       5.032754972270e+39       7.620013120225e+29       4.572007872135e+30       3.474645465868e+39       8.507400443471e+39       2.389159067713e-05       3.666408228066e-01 
       6.493031996166e+12       1.792901302093e-23       7.138442015275e-08       9.095770557537e+19       1.321021285717e+04       2.034521447756e-09       8.577433475777e+16       4.121425169658e-08       4.894269776523e+39       7.462207263683e+29       4.477324358210e+30       3.379034421789e+39       8.273304203536e+39       2.395269448967e-05       3.657055145898e-01 
       6.447896719133e+12       1.818089772483e-23       7.188464223873e-08       8.969754476911e+19       1.321021285717e+04       2.048763097890e-09       8.517808814078e+16       4.150275145840e-08       4.759595247012e+39       7.307669470852e+29       4.384601682511e+30       3.286054285480e+39       8.045649537607e+39       2.401379830222e-05       3.647749662114e-01 
       6.403075192783e+12       1.843632115694e-23       7.238850230351e-08       8.845484268443e+19       1.321021285717e+04       2.063104439575e-09       8.458598623712e+16       4.179327071856e-08       4.628626526482e+39       7.156332062113e+29       4.293799237268e+30       3.195632662836e+39       7.824259194328e+39       2.407490211476e-05       3.638491414288e-01 
       6.358565236130e+12       1.869533303285e-23       7.289418135770e-08       8.722935744193e+19       1.321021285717e+04       2.077546170652e-09       8.399800023546e+16       4.208582361353e-08       4.501261643016e+39       7.008128759448e+29       4.204877255669e+30       3.107699151810e+39       7.608960799732e+39       2.413600592731e-05       3.629280043668e-01 
       6.314364683347e+12       1.895798376660e-23       7.340531738009e-08       8.602085051326e+19       1.321021285717e+04       2.092088993847e-09       8.341410152479e+16       4.238042437877e-08       4.377401430633e+39       6.862994657420e+29       4.117796794452e+30       3.022185287589e+39       7.399586723025e+39       2.419710973985e-05       3.620115195121e-01 
